,Unnamed: 0,lat,lon,timestamp
910406,910406,46.0678362,-118.3414012,2022-03-10 02:56:16+00:00
910407,910407,46.0678366,-118.3414016,2022-03-10 02:56:31+00:00
910408,910408,46.0678367,-118.3414016,2022-03-10 02:56:40+00:00
910409,910409,46.0678367,-118.3414016,2022-03-10 02:56:41+00:00
910410,910410,46.067837,-118.3414017,2022-03-10 02:56:46.022000+00:00
910411,910411,46.0678375,-118.3414022,2022-03-10 02:57:02+00:00
910412,910412,46.0678375,-118.3414022,2022-03-10 02:57:06.068000+00:00
910413,910413,46.067838,-118.3414025,2022-03-10 02:57:21.103000+00:00
910414,910414,46.0678382,-118.3414026,2022-03-10 02:57:41+00:00
910415,910415,46.0678382,-118.3414026,2022-03-10 02:57:42+00:00
910416,910416,46.0678381,-118.3414026,2022-03-10 02:58:02+00:00
910417,910417,46.0678381,-118.3414024,2022-03-10 02:58:17+00:00
910418,910418,46.0678382,-118.3414026,2022-03-10 02:58:32+00:00
910419,910419,46.0678384,-118.3414027,2022-03-10 02:58:42+00:00
910420,910420,46.0678384,-118.3414027,2022-03-10 02:58:43+00:00
910421,910421,46.0678388,-118.3414031,2022-03-10 02:59:12+00:00
910422,910422,46.0678389,-118.3414032,2022-03-10 02:59:27+00:00
910423,910423,46.0678389,-118.3414033,2022-03-10 02:59:41.564000+00:00
910424,910424,46.0678389,-118.3414033,2022-03-10 02:59:42+00:00
910425,910425,46.0678388,-118.3414032,2022-03-10 02:59:43+00:00
910426,910426,46.067839,-118.3414033,2022-03-10 02:59:56.608000+00:00
910427,910427,46.0678394,-118.3414035,2022-03-10 03:00:13+00:00
910428,910428,46.0678397,-118.3414034,2022-03-10 03:00:28+00:00
910429,910429,46.0678397,-118.3414035,2022-03-10 03:00:41.732000+00:00
910430,910430,46.0678397,-118.3414035,2022-03-10 03:00:43+00:00
910431,910431,46.0678397,-118.3414034,2022-03-10 03:00:44+00:00
910432,910432,46.0678395,-118.3414035,2022-03-10 03:01:06.765000+00:00
910433,910433,46.0678394,-118.3414035,2022-03-10 03:01:21.851000+00:00
910434,910434,46.0678394,-118.3414034,2022-03-10 03:01:37+00:00
910435,910435,46.0678394,-118.3414033,2022-03-10 03:01:41.867000+00:00
910436,910436,46.0678394,-118.3414032,2022-03-10 03:01:43+00:00
910437,910437,46.0678393,-118.3414032,2022-03-10 03:01:44+00:00
910438,910438,46.0678393,-118.3414032,2022-03-10 03:01:56.976000+00:00
910439,910439,46.0678394,-118.3414031,2022-03-10 03:02:12.029000+00:00
910440,910440,46.0678392,-118.3414027,2022-03-10 03:02:42+00:00
910441,910441,46.0678392,-118.3414026,2022-03-10 03:02:43+00:00
910442,910442,46.0678391,-118.3414026,2022-03-10 03:02:47.109000+00:00
910443,910443,46.067839,-118.3414023,2022-03-10 03:03:13+00:00
910444,910444,46.067839,-118.3414021,2022-03-10 03:03:28+00:00
910445,910445,46.067839,-118.3414022,2022-03-10 03:03:43+00:00
910446,910446,46.067839,-118.3414021,2022-03-10 03:03:58+00:00
910447,910447,46.0678393,-118.3414017,2022-03-10 03:04:13+00:00
910448,910448,46.0678395,-118.3414012,2022-03-10 03:04:28+00:00
910449,910449,46.0678396,-118.3414007,2022-03-10 03:04:43+00:00
910450,910450,46.0678397,-118.3414007,2022-03-10 03:04:44+00:00
910451,910451,46.0678397,-118.3414007,2022-03-10 03:04:44.935000+00:00
910452,910452,46.0678395,-118.3414006,2022-03-10 03:05:04.999000+00:00
910453,910453,46.0678394,-118.3414004,2022-03-10 03:05:20+00:00
910454,910454,46.0678394,-118.3414005,2022-03-10 03:05:35+00:00
910455,910455,46.0678394,-118.3414004,2022-03-10 03:05:43+00:00
910456,910456,46.0678394,-118.3414005,2022-03-10 03:05:44+00:00
910457,910457,46.0678396,-118.3414002,2022-03-10 03:05:59+00:00
910458,910458,46.0678396,-118.3414002,2022-03-10 03:06:21+00:00
910459,910459,46.0678398,-118.3414003,2022-03-10 03:06:36+00:00
910460,910460,46.0678398,-118.3414002,2022-03-10 03:06:44+00:00
910461,910461,46.0678398,-118.3414002,2022-03-10 03:06:45+00:00
910462,910462,46.0678398,-118.3414001,2022-03-10 03:07:00+00:00
910463,910463,46.0678398,-118.3414001,2022-03-10 03:07:15+00:00
910464,910464,46.0678398,-118.3414001,2022-03-10 03:07:30+00:00
910465,910465,46.0678396,-118.3414001,2022-03-10 03:07:44+00:00
910466,910466,46.0678396,-118.3414001,2022-03-10 03:07:45+00:00
910467,910467,46.0678396,-118.3414001,2022-03-10 03:07:45.561000+00:00
910468,910468,46.0678396,-118.3414001,2022-03-10 03:08:01+00:00
910469,910469,46.0678396,-118.3414001,2022-03-10 03:08:05.682000+00:00
910470,910470,46.0678397,-118.3414001,2022-03-10 03:08:20.754000+00:00
910471,910471,46.0678402,-118.3413999,2022-03-10 03:08:35.754000+00:00
910472,910472,46.0678404,-118.3414001,2022-03-10 03:08:40.796000+00:00
910473,910473,46.0678404,-118.3414001,2022-03-10 03:08:45+00:00
910474,910474,46.0678404,-118.3414001,2022-03-10 03:08:45.970000+00:00
910475,910475,46.0678405,-118.3413999,2022-03-10 03:09:01+00:00
910476,910476,46.0678406,-118.3413998,2022-03-10 03:09:11.067000+00:00
910477,910477,46.0678407,-118.3413995,2022-03-10 03:09:31+00:00
910478,910478,46.0678407,-118.3413994,2022-03-10 03:09:45+00:00
910479,910479,46.0678407,-118.3413993,2022-03-10 03:09:45.980000+00:00
910480,910480,46.0678406,-118.3413987,2022-03-10 03:10:15+00:00
910481,910481,46.0678409,-118.3413987,2022-03-10 03:10:30+00:00
910482,910482,46.0678411,-118.341399,2022-03-10 03:10:41.122000+00:00
910483,910483,46.0678411,-118.3413989,2022-03-10 03:10:46+00:00
910484,910484,46.0678411,-118.3413989,2022-03-10 03:10:46.068000+00:00
910485,910485,46.0678411,-118.3413991,2022-03-10 03:11:02+00:00
910486,910486,46.067841,-118.3413989,2022-03-10 03:11:17+00:00
910487,910487,46.0678409,-118.3413986,2022-03-10 03:11:32+00:00
910488,910488,46.0678409,-118.3413985,2022-03-10 03:11:47+00:00
910489,910489,46.0678408,-118.3413984,2022-03-10 03:11:48+00:00
910490,910490,46.0678409,-118.3413985,2022-03-10 03:12:03+00:00
910491,910491,46.067841,-118.3413986,2022-03-10 03:12:18+00:00
910492,910492,46.067841,-118.3413986,2022-03-10 03:12:33+00:00
910493,910493,46.0678409,-118.3413984,2022-03-10 03:12:48+00:00
910494,910494,46.0678409,-118.3413984,2022-03-10 03:12:49+00:00
910495,910495,46.0678408,-118.3413984,2022-03-10 03:13:01.606000+00:00
910496,910496,46.0678409,-118.3413982,2022-03-10 03:13:18+00:00
910497,910497,46.067841,-118.341398,2022-03-10 03:13:33+00:00
910498,910498,46.067841,-118.3413978,2022-03-10 03:13:48+00:00
910499,910499,46.067841,-118.3413978,2022-03-10 03:13:49+00:00
910500,910500,46.067841,-118.3413978,2022-03-10 03:13:50+00:00
910501,910501,46.067841,-118.3413978,2022-03-10 03:13:51.771000+00:00
910502,910502,46.067841,-118.3413977,2022-03-10 03:14:19+00:00
910503,910503,46.0678411,-118.3413977,2022-03-10 03:14:34+00:00
910504,910504,46.0678411,-118.3413976,2022-03-10 03:14:49+00:00
910505,910505,46.0678411,-118.3413976,2022-03-10 03:14:50+00:00
910506,910506,46.0678411,-118.3413974,2022-03-10 03:15:15+00:00
910507,910507,46.0678413,-118.3413972,2022-03-10 03:15:30+00:00
910508,910508,46.0678415,-118.3413971,2022-03-10 03:15:45+00:00
910509,910509,46.0678414,-118.341397,2022-03-10 03:15:50+00:00
910510,910510,46.0678414,-118.341397,2022-03-10 03:15:51+00:00
910511,910511,46.0678415,-118.3413968,2022-03-10 03:16:20+00:00
910512,910512,46.0678414,-118.3413964,2022-03-10 03:16:35+00:00
910513,910513,46.0678414,-118.3413962,2022-03-10 03:16:50+00:00
910514,910514,46.0678414,-118.3413962,2022-03-10 03:16:51+00:00
910515,910515,46.0678414,-118.3413962,2022-03-10 03:16:59.705000+00:00
910516,910516,46.0678414,-118.341396,2022-03-10 03:17:25+00:00
910517,910517,46.0678415,-118.341396,2022-03-10 03:17:40+00:00
910518,910518,46.0678416,-118.341396,2022-03-10 03:17:51+00:00
910519,910519,46.0678416,-118.341396,2022-03-10 03:17:52+00:00
910520,910520,46.0678416,-118.341396,2022-03-10 03:17:54.747000+00:00
910521,910521,46.0678419,-118.3413959,2022-03-10 03:18:21+00:00
910522,910522,46.0678418,-118.3413959,2022-03-10 03:18:36+00:00
910523,910523,46.0678418,-118.3413957,2022-03-10 03:18:51+00:00
910524,910524,46.0678418,-118.3413957,2022-03-10 03:18:52+00:00
910525,910525,46.0678418,-118.3413958,2022-03-10 03:18:54.828000+00:00
910526,910526,46.0678418,-118.3413956,2022-03-10 03:19:09.873000+00:00
910527,910527,46.0678417,-118.3413952,2022-03-10 03:19:24.928000+00:00
910528,910528,46.0678416,-118.341395,2022-03-10 03:19:40+00:00
910529,910529,46.0678414,-118.3413946,2022-03-10 03:19:46.692000+00:00
910530,910530,46.0678414,-118.3413945,2022-03-10 03:19:47.517000+00:00
910531,910531,46.0654243,-118.34004,2022-03-10 03:28:58.796000+00:00
910532,910532,46.0677855,-118.3413178,2022-03-10 04:06:46.690000+00:00
910533,910533,46.0680157,-118.341573,2022-03-10 04:08:41.451000+00:00
910534,910534,46.0677766,-118.3411967,2022-03-10 04:09:41.460000+00:00
910535,910535,46.0678451,-118.3413813,2022-03-10 04:10:23.180000+00:00
910536,910536,46.0677375,-118.3411535,2022-03-10 04:11:01.452000+00:00
910537,910537,46.0677895,-118.3412425,2022-03-10 04:13:01.894000+00:00
910538,910538,46.0678291,-118.341371,2022-03-10 04:14:28.781000+00:00
910539,910539,46.0678044,-118.3412845,2022-03-10 04:15:28.882000+00:00
910540,910540,46.0680292,-118.341124,2022-03-10 04:17:29.259000+00:00
910541,910541,46.0679098,-118.3415205,2022-03-10 04:25:58.477000+00:00
910542,910542,46.0677989,-118.3413212,2022-03-10 05:07:08.892000+00:00
910543,910543,46.0677839,-118.341681,2022-03-10 06:11:49.127000+00:00
910544,910544,46.0677514,-118.3413993,2022-03-10 06:12:20.182000+00:00
910545,910545,46.0677325,-118.3411704,2022-03-10 06:14:09.438000+00:00
910546,910546,46.0678036,-118.3413086,2022-03-10 06:18:09.791000+00:00
910547,910547,46.0677975,-118.3413362,2022-03-10 06:19:09.459000+00:00
910548,910548,46.067785,-118.3412257,2022-03-10 06:21:09.855000+00:00
910549,910549,46.0680316,-118.341134,2022-03-10 06:22:09.505000+00:00
910550,910550,46.0678065,-118.3413222,2022-03-10 06:24:27.763000+00:00
910551,910551,46.0654243,-118.34004,2022-03-10 06:31:13.927000+00:00
910552,910552,46.0654243,-118.34004,2022-03-10 06:33:14.092000+00:00
910553,910553,46.0654243,-118.34004,2022-03-10 06:34:46.769000+00:00
910554,910554,46.0654243,-118.34004,2022-03-10 06:38:00.009000+00:00
910555,910555,46.0654243,-118.34004,2022-03-10 06:40:27.910000+00:00
910556,910556,46.0677472,-118.3414169,2022-03-10 06:44:54.316000+00:00
910557,910557,46.0677851,-118.341223,2022-03-10 06:48:59.579000+00:00
910558,910558,46.067795,-118.3412572,2022-03-10 06:57:45.659000+00:00
910559,910559,46.0678338,-118.3412788,2022-03-10 06:57:57.347000+00:00
910560,910560,46.0678098,-118.3413016,2022-03-10 07:10:39.621000+00:00
910561,910561,46.0678052,-118.3413507,2022-03-10 07:36:33.965000+00:00
910562,910562,46.0678152,-118.341343,2022-03-10 07:38:47.963000+00:00
910563,910563,46.0677795,-118.3413798,2022-03-10 07:39:47.692000+00:00
910564,910564,46.0677971,-118.3413125,2022-03-10 07:41:48.064000+00:00
910565,910565,46.0678073,-118.3413228,2022-03-10 07:42:47.774000+00:00
910566,910566,46.0677326,-118.3409488,2022-03-10 07:44:48.190000+00:00
910567,910567,46.0678085,-118.3412967,2022-03-10 07:45:47.606000+00:00
910568,910568,46.0678017,-118.3413046,2022-03-10 07:47:48.046000+00:00
910569,910569,46.0677905,-118.3412346,2022-03-10 07:48:47.731000+00:00
910570,910570,46.0688693,-118.3419651,2022-03-10 07:50:48.152000+00:00
910571,910571,46.0678038,-118.341349,2022-03-10 07:54:47.749000+00:00
910572,910572,46.0677517,-118.3414068,2022-03-10 07:56:48.220000+00:00
910573,910573,46.0677517,-118.3414068,2022-03-10 07:59:10.547000+00:00
910574,910574,46.0677517,-118.3414068,2022-03-10 08:04:40.536000+00:00
910575,910575,46.0677965,-118.3413301,2022-03-10 08:06:47.936000+00:00
910576,910576,46.0677965,-118.3413301,2022-03-10 08:09:10.692000+00:00
910577,910577,46.0677965,-118.3413301,2022-03-10 08:13:27.511000+00:00
910578,910578,46.0677965,-118.3413301,2022-03-10 08:17:59.514000+00:00
910579,910579,46.0677965,-118.3413301,2022-03-10 08:21:16.814000+00:00
910580,910580,46.0678015,-118.3413219,2022-03-10 08:26:46.541000+00:00
910581,910581,46.0678015,-118.3412207,2022-03-10 08:31:01.465000+00:00
910582,910582,46.0678015,-118.3412207,2022-03-10 08:35:33.461000+00:00
910583,910583,46.0677326,-118.3409488,2022-03-10 08:36:48.321000+00:00
910584,910584,46.0677326,-118.3409488,2022-03-10 08:39:38.476000+00:00
910585,910585,46.0677326,-118.3409488,2022-03-10 08:44:35.453000+00:00
910586,910586,46.0677326,-118.3409488,2022-03-10 08:49:05.496000+00:00
910587,910587,46.0677972,-118.3413346,2022-03-10 08:57:51.449000+00:00
910588,910588,46.0677972,-118.3413346,2022-03-10 09:00:00.463000+00:00
910589,910589,46.0677972,-118.3413346,2022-03-10 09:02:07.455000+00:00
910590,910590,46.0677972,-118.3413346,2022-03-10 09:04:52.450000+00:00
910591,910591,46.0677816,-118.3412222,2022-03-10 09:06:41.148000+00:00
910592,910592,46.0677816,-118.3412222,2022-03-10 09:10:53.441000+00:00
910593,910593,46.0677816,-118.3412222,2022-03-10 09:15:23.472000+00:00
910594,910594,46.0677972,-118.3413346,2022-03-10 09:15:48.602000+00:00
910595,910595,46.0677972,-118.3413346,2022-03-10 09:19:54.507000+00:00
910596,910596,46.0677972,-118.3413346,2022-03-10 09:24:25.457000+00:00
910597,910597,46.0677502,-118.3414078,2022-03-10 09:29:59.506000+00:00
910598,910598,46.0677502,-118.3414078,2022-03-10 09:33:10.769000+00:00
910599,910599,46.0678021,-118.3413137,2022-03-10 10:25:43.414000+00:00
910600,910600,46.067759,-118.3413673,2022-03-10 10:31:14.480000+00:00
910601,910601,46.0677455,-118.3413675,2022-03-10 10:32:27.075000+00:00
910602,910602,46.0677938,-118.341333,2022-03-10 10:34:27.501000+00:00
910603,910603,46.067812,-118.3413046,2022-03-10 10:37:07.774000+00:00
910604,910604,46.0677933,-118.3413297,2022-03-10 10:38:07.833000+00:00
910605,910605,46.0677933,-118.3413297,2022-03-10 10:40:08.199000+00:00
910606,910606,46.0679247,-118.341398,2022-03-10 10:41:07.895000+00:00
910607,910607,46.0677233,-118.3411026,2022-03-10 11:12:08.511000+00:00
910608,910608,46.0678026,-118.3413168,2022-03-10 11:47:09.521000+00:00
910609,910609,46.067788,-118.3413903,2022-03-10 12:22:09.462000+00:00
910610,910610,46.0677969,-118.341333,2022-03-10 12:57:10.360000+00:00
910611,910611,46.0677572,-118.3414105,2022-03-10 13:32:12.415000+00:00
910612,910612,46.067798,-118.3412777,2022-03-10 14:07:12.334000+00:00
910613,910613,46.0654243,-118.34004,2022-03-10 14:22:32.906000+00:00
910614,910614,46.0677962,-118.3413292,2022-03-10 14:25:15.191000+00:00
910615,910615,46.0678563,-118.3412834,2022-03-10 14:28:25.053000+00:00
910616,910616,46.0678116,-118.3413262,2022-03-10 14:29:04.642000+00:00
910617,910617,46.0677862,-118.3413322,2022-03-10 14:33:44.963000+00:00
910618,910618,46.0678052,-118.3413398,2022-03-10 14:34:24.639000+00:00
910619,910619,46.0679053,-118.341039,2022-03-10 14:36:25.032000+00:00
910620,910620,46.0680316,-118.341134,2022-03-10 14:37:04.638000+00:00
910621,910621,46.0678116,-118.3412994,2022-03-10 14:39:05.114000+00:00
910622,910622,46.0678121,-118.3413143,2022-03-10 14:39:44.728000+00:00
910623,910623,46.0678052,-118.3413187,2022-03-10 14:41:45.156000+00:00
910624,910624,46.0678028,-118.3413485,2022-03-10 14:42:24.801000+00:00
910625,910625,46.0677825,-118.3412191,2022-03-10 14:44:25.101000+00:00
910626,910626,46.0677969,-118.3413276,2022-03-10 14:45:04.768000+00:00
910627,910627,46.0677949,-118.3413516,2022-03-10 14:47:05.190000+00:00
910628,910628,46.0677965,-118.3413289,2022-03-10 14:48:12.367000+00:00
910629,910629,46.0677987,-118.3413357,2022-03-10 14:49:12.438000+00:00
910630,910630,46.0677962,-118.3413255,2022-03-10 14:50:13.033000+00:00
910631,910631,46.0679059,-118.3411878,2022-03-10 14:54:56+00:00
910632,910632,46.0677611,-118.3413535,2022-03-10 14:55:56.148000+00:00
910633,910633,46.0676795,-118.341461,2022-03-10 14:56:40.810000+00:00
910634,910634,46.067703,-118.3415156,2022-03-10 14:57:12.375000+00:00
910635,910635,46.0668219,-118.3414688,2022-03-10 14:57:45.184000+00:00
910636,910636,46.0665583,-118.3438185,2022-03-10 14:58:45.390000+00:00
910637,910637,46.0656096,-118.3456477,2022-03-10 14:59:45.212000+00:00
910638,910638,46.0629359,-118.3501257,2022-03-10 15:01:45.713000+00:00
910639,910639,46.0629986,-118.351205,2022-03-10 15:02:45.387000+00:00
910640,910640,46.0612821,-118.3525214,2022-03-10 15:04:17.320000+00:00
910641,910641,46.0608359,-118.351581,2022-03-10 15:04:57.395000+00:00
910642,910642,46.0608359,-118.351581,2022-03-10 15:05:56.280000+00:00
910643,910643,46.0636144,-118.349371,2022-03-10 15:12:29.275000+00:00
910644,910644,46.0676841,-118.3410859,2022-03-10 15:18:56.546000+00:00
910645,910645,46.0625693,-118.3342534,2022-03-10 15:28:30.327000+00:00
910646,910646,46.0678108,-118.3413014,2022-03-10 15:30:31.070000+00:00
910647,910647,46.067797,-118.3413144,2022-03-10 15:34:03.583000+00:00
910648,910648,46.0677966,-118.341328,2022-03-10 15:34:41.180000+00:00
910649,910649,46.0676176,-118.3407679,2022-03-10 15:35:16.406000+00:00
910650,910650,46.0676344,-118.3408342,2022-03-10 15:35:49.969000+00:00
910651,910651,46.0678061,-118.3411092,2022-03-10 15:36:22.009000+00:00
910652,910652,46.0676702,-118.3406552,2022-03-10 15:36:53.683000+00:00
910653,910653,46.0678332,-118.3405176,2022-03-10 15:37:30.097000+00:00
910654,910654,46.0678916,-118.3405223,2022-03-10 15:38:21.993000+00:00
910655,910655,46.068158,-118.3401932,2022-03-10 15:39:22.057000+00:00
910656,910656,46.0678594,-118.3405519,2022-03-10 15:40:22.128000+00:00
910657,910657,46.0679388,-118.3405583,2022-03-10 15:41:22.273000+00:00
910658,910658,46.0677839,-118.3405576,2022-03-10 15:42:16.746000+00:00
910659,910659,46.0679371,-118.3405606,2022-03-10 15:43:16.853000+00:00
910660,910660,46.0678698,-118.3405495,2022-03-10 15:44:16.736000+00:00
910661,910661,46.0677937,-118.3405397,2022-03-10 15:46:17.159000+00:00
910662,910662,46.0677908,-118.3405154,2022-03-10 15:47:16.839000+00:00
910663,910663,46.0679119,-118.3405761,2022-03-10 15:48:18.204000+00:00
910664,910664,46.067675,-118.3405607,2022-03-10 15:48:53.345000+00:00
910665,910665,46.0678249,-118.3408489,2022-03-10 15:49:23.682000+00:00
910666,910666,46.0676413,-118.3404164,2022-03-10 15:50:52.721000+00:00
910667,910667,46.067728,-118.3408424,2022-03-10 15:51:30.081000+00:00
910668,910668,46.0677576,-118.3413997,2022-03-10 15:52:06.521000+00:00
910669,910669,46.0677789,-118.3413572,2022-03-10 15:52:38.177000+00:00
910670,910670,46.0677332,-118.3414531,2022-03-10 15:53:10.147000+00:00
910671,910671,46.0677417,-118.3412066,2022-03-10 15:54:56.445000+00:00
910672,910672,46.0677912,-118.341327,2022-03-10 15:55:52.898000+00:00
910673,910673,46.0677912,-118.341327,2022-03-10 15:58:02.678000+00:00
910674,910674,46.067727,-118.3412064,2022-03-10 16:04:37.334000+00:00
910675,910675,46.0677884,-118.3413496,2022-03-10 16:06:12.080000+00:00
910676,910676,46.0677854,-118.3412261,2022-03-10 16:12:16.837000+00:00
910677,910677,46.0677854,-118.3412261,2022-03-10 16:19:01.887000+00:00
910678,910678,46.0677979,-118.3413422,2022-03-10 16:19:01.937000+00:00
910679,910679,46.0677979,-118.3413422,2022-03-10 16:24:11.593000+00:00
910680,910680,46.0673149,-118.3382547,2022-03-10 16:33:48.303000+00:00
910681,910681,46.0674545,-118.3379973,2022-03-10 16:34:04+00:00
910682,910682,46.0675819,-118.3379305,2022-03-10 16:34:20+00:00
910683,910683,46.0677114,-118.3378071,2022-03-10 16:34:36+00:00
910684,910684,46.0678512,-118.3377262,2022-03-10 16:34:52+00:00
910685,910685,46.0679865,-118.3376402,2022-03-10 16:35:08+00:00
910686,910686,46.0680014,-118.3375891,2022-03-10 16:35:24+00:00
910687,910687,46.068124,-118.3373976,2022-03-10 16:35:43+00:00
910688,910688,46.0682782,-118.3372673,2022-03-10 16:35:58+00:00
910689,910689,46.0684253,-118.3371558,2022-03-10 16:36:13+00:00
910690,910690,46.0686239,-118.3370172,2022-03-10 16:36:33+00:00
910691,910691,46.0687653,-118.3368661,2022-03-10 16:36:49+00:00
910692,910692,46.0689406,-118.3364179,2022-03-10 16:37:15+00:00
910693,910693,46.0688384,-118.3362143,2022-03-10 16:37:30+00:00
910694,910694,46.068945,-118.3360327,2022-03-10 16:37:46+00:00
910695,910695,46.0691167,-118.3358432,2022-03-10 16:38:06+00:00
910696,910696,46.0692016,-118.3356901,2022-03-10 16:38:21+00:00
910697,910697,46.0693765,-118.3355297,2022-03-10 16:38:37+00:00
910698,910698,46.0723913,-118.3291425,2022-03-10 16:48:20.349000+00:00
910699,910699,46.0720993,-118.3302141,2022-03-10 16:54:33.324000+00:00
910700,910700,46.0727178,-118.3289422,2022-03-10 17:01:52.997000+00:00
910701,910701,46.0727433,-118.3290067,2022-03-10 17:08:12.405000+00:00
910702,910702,46.0721935,-118.328632,2022-03-10 17:12:11+00:00
910703,910703,46.0727366,-118.3289729,2022-03-10 17:15:27.335000+00:00
910704,910704,46.0727366,-118.3289729,2022-03-10 17:24:13.253000+00:00
910705,910705,46.0727402,-118.328994,2022-03-10 17:31:53.223000+00:00
910706,910706,46.072744,-118.3290006,2022-03-10 17:32:58.449000+00:00
910707,910707,46.072744,-118.3290006,2022-03-10 17:43:20.208000+00:00
910708,910708,46.0727457,-118.3289891,2022-03-10 18:02:56.749000+00:00
910709,910709,46.0724639,-118.3288286,2022-03-10 18:05:02+00:00
910710,910710,46.0720608,-118.3274179,2022-03-10 18:08:56.226000+00:00
910711,910711,46.0700529,-118.3284648,2022-03-10 18:15:06.332000+00:00
910712,910712,46.0694898,-118.3285498,2022-03-10 18:21:19.231000+00:00
910713,910713,46.0688514,-118.3281321,2022-03-10 18:23:25+00:00
910714,910714,46.0691226,-118.3304098,2022-03-10 18:26:44.267000+00:00
910715,910715,46.069784,-118.3314165,2022-03-10 18:33:31.372000+00:00
910716,910716,46.0700093,-118.3311419,2022-03-10 18:39:42.674000+00:00
910717,910717,46.0716241,-118.3296573,2022-03-10 18:46:30.252000+00:00
910718,910718,46.0727973,-118.3294721,2022-03-10 18:53:17.139000+00:00
910719,910719,46.0727397,-118.3289815,2022-03-10 18:59:50.367000+00:00
910720,910720,46.0720776,-118.330223,2022-03-10 19:06:38.151000+00:00
910721,910721,46.0720776,-118.330223,2022-03-10 19:11:38.766000+00:00
910722,910722,46.072072,-118.3302331,2022-03-10 19:13:23.410000+00:00
910723,910723,46.072072,-118.3302331,2022-03-10 19:18:44.109000+00:00
910724,910724,46.0720724,-118.3302412,2022-03-10 19:19:04.688000+00:00
910725,910725,46.0727436,-118.329006,2022-03-10 19:25:50.774000+00:00
910726,910726,46.0727431,-118.3289921,2022-03-10 19:32:37.268000+00:00
910727,910727,46.07275,-118.3290055,2022-03-10 19:39:25.256000+00:00
910728,910728,46.0727448,-118.3290074,2022-03-10 19:48:11.174000+00:00
910729,910729,46.0727448,-118.3290074,2022-03-10 19:58:42.123000+00:00
910730,910730,46.0727476,-118.3289891,2022-03-10 20:05:50.795000+00:00
910731,910731,46.0727352,-118.3289761,2022-03-10 20:12:02.139000+00:00
910732,910732,46.0727973,-118.3294721,2022-03-10 20:22:34.085000+00:00
910733,910733,46.0727169,-118.3289513,2022-03-10 20:33:04.059000+00:00
910734,910734,46.0727369,-118.3289735,2022-03-10 20:43:35.076000+00:00
910735,910735,46.0727257,-118.3289368,2022-03-10 20:53:36.376000+00:00
910736,910736,46.0727328,-118.3289546,2022-03-10 20:54:06.125000+00:00
910737,910737,46.0727427,-118.3289861,2022-03-10 21:00:59.998000+00:00
910738,910738,46.0727467,-118.3290109,2022-03-10 21:07:01.083000+00:00
910739,910739,46.0727466,-118.3290105,2022-03-10 21:14:37.094000+00:00
910740,910740,46.0727464,-118.3290049,2022-03-10 21:23:23.160000+00:00
910741,910741,46.0727464,-118.3290049,2022-03-10 21:32:09.082000+00:00
910742,910742,46.0727445,-118.3290073,2022-03-10 21:42:14.013000+00:00
910743,910743,46.0727455,-118.328966,2022-03-10 22:08:03.555000+00:00
910744,910744,46.0727367,-118.3289831,2022-03-10 22:14:04.133000+00:00
910745,910745,46.0727361,-118.3289781,2022-03-10 22:21:39.149000+00:00
910746,910746,46.0727337,-118.3289842,2022-03-10 22:28:11.136000+00:00
910747,910747,46.0727337,-118.3289842,2022-03-10 22:34:29.056000+00:00
910748,910748,46.0727383,-118.3289662,2022-03-10 22:41:56.053000+00:00
910749,910749,46.0727386,-118.3289802,2022-03-10 22:45:01.112000+00:00
910750,910750,46.0727396,-118.3289776,2022-03-10 22:49:27.106000+00:00
910751,910751,46.0727973,-118.3294721,2022-03-10 22:55:57.353000+00:00
910752,910752,46.0720688,-118.3302375,2022-03-10 23:01:57.124000+00:00
910753,910753,46.0720748,-118.3302305,2022-03-10 23:09:31.868000+00:00
910754,910754,46.0720676,-118.3302407,2022-03-10 23:15:33.364000+00:00
910755,910755,46.072081,-118.3302118,2022-03-10 23:22:33.044000+00:00
910756,910756,46.072081,-118.3302118,2022-03-10 23:31:19.004000+00:00
910757,910757,46.0720788,-118.3302383,2022-03-10 23:35:56.693000+00:00
910758,910758,46.0724604,-118.3293911,2022-03-10 23:41:35.035000+00:00
910759,910759,46.0724604,-118.3293911,2022-03-10 23:46:35.568000+00:00
910760,910760,46.0724675,-118.32937,2022-03-10 23:46:56.155000+00:00
910761,910761,46.0724675,-118.32937,2022-03-10 23:51:57.950000+00:00
910762,910762,46.0724669,-118.3293715,2022-03-10 23:53:31.006000+00:00
910763,910763,46.0724669,-118.3293715,2022-03-10 23:59:31.945000+00:00
910764,910764,46.0724598,-118.3293833,2022-03-11 00:07:03.948000+00:00
910765,910765,46.0724596,-118.3293852,2022-03-11 00:15:19.935000+00:00
910766,910766,46.0724599,-118.3293846,2022-03-11 00:22:52.935000+00:00
910767,910767,46.0724668,-118.3293709,2022-03-11 00:29:02.916000+00:00
910768,910768,46.0724591,-118.3293795,2022-03-11 00:30:43.999000+00:00
910769,910769,46.0724591,-118.3293795,2022-03-11 00:40:33.928000+00:00
910770,910770,46.0724584,-118.3293852,2022-03-11 00:41:15.004000+00:00
910771,910771,46.0724584,-118.3293852,2022-03-11 00:50:09.778000+00:00
910772,910772,46.0724666,-118.3293706,2022-03-11 00:51:45.981000+00:00
910773,910773,46.0724595,-118.3293858,2022-03-11 00:54:03.009000+00:00
910774,910774,46.0720886,-118.3301968,2022-03-11 01:10:16.002000+00:00
